discovery_probe	control 44	control 18	control 59	control 56	control 61	control 65	control 73	control 49	control 38	control 15	control 40	control 11	control 89	control 87	control 55	control 24	control 46	control 22	control 54	control 76	control 63	control 35	control 28	control 30	control 81	control 74	control 57	control 13	control 53	control 4	control 71	control 20	control 2	control 85	control 33	tumor   27	tumor   84	tumor   47	tumor   12	tumor   1	tumor   34	tumor   80	tumor   3	tumor   31	tumor   83	tumor   5	tumor   78	tumor   37	tumor   50	tumor   23	tumor   66	tumor   41	tumor   36	tumor   6	tumor   14	tumor   17	tumor   62	tumor   52	tumor   25	tumor   39	tumor   16	tumor   72	tumor   58	tumor   86	tumor   21	tumor   19	tumor   70	tumor   77	tumor   90	tumor   75
235670_at                  	8.20471021978022	7.81759010989011	9.51430219780219	8.24372098901099	9.12318373626374	9.27955527472528	9.4403689010989	8.1722632967033	8.91757967032967	8.2154210989011	8.24118208791209	9.11097483516484	8.65184065934066	9.06714241758242	7.14934659340659	7.49419384615384	8.54504813186813	9.17380351648351	8.10435142857143	8.89425813186813	8.96532428571429	9.37798131868132	8.75810230769231	7.26328956043956	8.98215263736263	7.78459428571429	8.52883681318681	7.91374934065934	8.40945120879121	8.65853802197802	8.50980175824176	8.65005351648352	8.62465252747253	9.08254186813187	8.17626791208791	5.87634637362637	4.74405637362637	3.82367395604396	4.47054725274725	5.74874901098901	7.27909945054945	4.87777021978022	4.70161879120879	4.71149351648352	6.05163835164835	6.45744252747253	5.17215769230769	5.43478428571429	6.8139921978022	5.37849065934066	5.46677840659341	5.53828648351648	4.98746307692308	6.00037065934066	4.91200978021978	6.64115263736264	5.77065472527472	5.08978824175824	5.70358648351648	5.06944225274725	5.78276659340659	5.37132945054945	5.47872010989011	5.51767230769231	5.02042582417582	4.55061467032967	5.18659087912088	5.88562362637363	5.38050340659341	5.73737626373626
238018_at                  	8.89770395604396	9.11731252747253	8.70601032967033	8.75337538461538	8.55655164835165	9.27912758241758	8.49618736263736	8.68840835164835	6.91525604395604	8.12365252747253	8.48194417582417	8.85757318681318	7.13322879120879	7.9700021978022	8.28789505494506	7.45274912087912	7.65047	9.94614230769231	7.33008098901099	8.18949637362637	8.76940527472527	6.92890076923077	8.45182489010989	7.55311175824176	7.89172043956044	7.31023153846154	7.52364736263736	9.10404197802198	9.58170505494506	6.37670758241758	8.10655406593407	7.81059076923077	7.90250230769231	7.13306714285714	8.48769274725274	4.07391840659341	3.70324120879121	4.61268824175824	4.79903131868132	4.02535362637362	6.92875626373626	3.95408483516484	4.19182428571429	5.87737153846154	3.70936956043956	5.08137714285714	3.93971120879121	5.13791142857143	4.04637032967033	4.80597340659341	4.06831956043956	4.33589560439561	4.17913934065934	5.51444087912088	4.21116472527472	6.78746324175824	4.49852714285714	4.33132175824176	4.0539467032967	3.99893538461539	4.2530578021978	5.53810703296703	4.5819010989011	3.69185620879121	4.46078021978022	4.33978384615385	4.58161692307692	4.03993197802198	3.90416615384615	3.83296428571429
219866_at                  	11.9326516483516	10.3964351648352	10.6227648351648	10.0400301648352	10.8208153846154	10.1911469230769	10.6510274725275	10.9026604395604	10.6684730769231	11.2497758241758	9.07419098901098	11.2178835164835	11.0891197802198	10.8057576923077	9.84462098901099	10.5633384615385	10.7143659340659	11.1116483516484	10.4706846153846	10.2581681318681	10.8700241758242	11.1706417582418	10.8374241758242	10.5242461538462	10.8577142857143	10.5185076923077	11.1409978021978	11.3798252747253	9.62807945054945	10.4167879120879	11.1754516483516	10.7077736263736	10.659389010989	11.6631879120879	11.2940593406593	7.90085989010989	6.05927329670329	4.72747219780219	4.5028143956044	5.61956747252747	8.65992461538462	5.16867296703297	5.04362835164835	5.20592494505495	5.35309483516483	8.33242868131868	6.05568351648352	5.08539901098901	5.50030230769231	7.26013483516483	5.15192071428572	6.69122164835165	4.87307604395604	5.29731549450549	5.04059362637363	7.92173351648352	5.03682642857143	4.60371274725275	5.71179725274725	5.42060197802198	5.43668637362637	5.77574857142857	5.86702945054945	6.88214571428572	7.41154703296703	5.92178098901099	5.26232296703297	5.92691626373626	5.61385857142857	6.67096021978022
213900_at                  	8.63859010989011	8.5822565934066	8.80197571428572	8.04801967032967	8.84620296703297	8.0272556043956	8.43087384615385	9.25375285714286	9.04364901098901	8.35614373626374	7.59075879120879	8.45588681318682	8.70800483516483	8.65794615384616	7.1561767032967	8.74242296703297	8.60192021978022	9.22445934065934	8.29902538461539	9.31975428571429	9.1576078021978	8.39595472527473	8.98178120879121	8.42774285714285	8.23536593406594	9.00639252747253	9.01707868131868	9.00607285714286	6.62951054945055	7.97314626373626	8.63308032967033	7.96418923076923	8.68326978021978	8.6646054945055	8.62762769230769	5.53246027472528	6.2426567032967	4.60987318681319	4.99499186813187	4.88133923076923	6.88987241758242	5.30790692307692	5.36478406593407	4.83102923076923	6.24455263736264	5.3457367032967	4.08639351648352	5.58072736263736	4.68584417582417	6.91311252747253	6.4003543956044	5.54686032967033	3.82083021978022	5.08109604395604	4.69381263736263	5.94121604395605	4.95822	4.09688285714286	6.43471758241758	4.86642065934066	5.03322153846154	5.04494373626374	4.87858714285714	5.42027912087912	6.43080087912088	5.20592494505495	5.04618285714286	4.86558901098901	6.16846725274725	5.46597087912088
225855_at                  	7.5122432967033	6.53541131868132	7.23151956043956	6.2832856043956	6.96990868131868	6.35477098901099	7.12463263736264	7.23578142857143	7.14094736263736	7.03100329670329	6.42536241758242	7.11068065934066	7.15245692307693	7.09127934065934	6.34467131868132	7.19509802197802	6.55259285714286	7.39548648351649	6.48013571428572	6.89039384615385	7.25207428571428	7.26511923076923	6.97216131868132	6.01360802197802	6.81954494505495	7.1211121978022	6.86482197802198	7.40174	5.6559089010989	6.25779802197802	7.41154703296703	6.1363732967033	7.26119736263736	7.32352296703297	7.15701824175824	5.02735582417582	5.64228780219781	4.17878912087912	4.83191747252747	4.21035087912088	5.50495670329671	4.84390615384616	4.39885835164835	3.81527362637363	4.39988692307692	4.90172461538462	4.8374110989011	4.71509406593406	4.42607923076923	5.56663747252747	4.59175478021978	4.81619142857143	4.38621747252747	4.65033428571429	4.90184263736263	4.88324373626374	5.03575626373626	4.21132175824176	4.69824945054945	5.32589681318681	4.14798582417582	4.68552373626374	5.00795769230769	5.39161472527472	5.19408637362637	4.86163769230769	4.60322208791209	4.75443824175824	5.2104032967033	5.76794637362637
201292_at                  	4.22998032967033	4.33282236263736	5.48392648351648	6.01803043956044	4.65346769230769	5.15915043956044	4.36465065934066	4.10045197802198	5.20179324175824	4.5834367032967	4.87215241758242	4.73443450549451	4.71374659340659	4.26495527472528	6.29772527472527	4.10489208791209	5.04306241758242	5.22705186813187	5.54275604395604	5.2486921978022	4.57449956043956	5.34083439560439	4.93229406593407	4.54513835164835	4.80469483516483	4.1795643956044	4.19877956043956	4.41271153846154	4.18127373626374	5.16196868131868	4.64288868131868	4.77063395604396	4.90779873626374	4.35884901098901	4.02035912087912	9.93383912087912	7.61040923076924	10.113450989011	10.060357032967	10.1640634065934	7.92872813186813	7.50556538461539	11.2736615384615	9.20363868131868	10.1707171428571	7.4843934065934	7.52919835164835	9.43991747252747	9.55988505494505	8.70601032967033	9.50527153846154	9.60017274725275	9.92608340659341	9.91489483516484	10.1865875824176	9.58170505494506	7.63311912087912	10.1819165934066	8.35778505494505	8.94909307692308	9.71871549450549	9.88645758241758	8.02267010989011	9.96785417582417	8.48660934065934	8.12547593406594	10.3281582417582	8.6013310989011	8.93462483516483	8.07310549450549
226992_at                  	8.85122934065934	7.96213714285714	7.74893186813187	7.89304131868132	8.01252736263736	7.47538153846154	8.34683725274725	8.04671593406593	9.40349148351648	8.5044778021978	7.73532505494506	8.50753461538462	7.9997612087912	7.32373307692308	7.65297472527473	8.67947021978022	9.07719736263737	8.5325876923077	8.40646	7.45950175824176	8.41495857142858	8.1804445054945	8.56261362637363	7.84956516483517	8.34589571428571	8.48460428571429	7.58910384615385	8.65909824175824	6.14166175824176	7.70328285714286	8.00643252747253	8.09506527472528	8.02032076923077	7.53229813186813	8.18489417582417	5.99420417582417	4.53433659340659	3.98328923076923	3.46480824175824	3.85906934065934	6.43471758241758	4.23801714285714	3.6428210989011	3.79892131868132	4.36192043956044	5.51074681318681	4.29437153846154	4.19630692307692	3.9405910989011	5.88381956043956	3.9244989010989	4.71125945054945	4.30343186813187	4.50752076923077	4.36661538461538	5.41440846153846	4.08938714285714	4.12134120879121	3.77722032967033	4.79320087912088	3.51393527472528	4.29074813186813	3.90874857142857	5.98879912087912	4.93997065934066	3.54660879120879	3.95471648351648	4.14284912087912	6.30606824175824	6.10739769230769
209773_s_at                	5.20607846153846	6.71691868131868	6.59921197802197	7.74083	5.43606934065934	5.69806802197802	4.90208142857143	4.63670384615385	6.07248010989011	4.81722318681319	5.96721263736264	5.63633461538461	5.29555307692308	5.01499054945055	7.35898285714286	5.08906565934066	7.20720241758242	5.82828406593407	6.31514538461539	6.38516263736264	4.77748197802198	6.14009571428572	5.61062813186813	5.68507802197802	5.08041153846154	5.67029241758242	5.16368153846154	5.23658615384615	4.98010043956044	7.14655978021978	5.76642813186813	6.37609901098901	6.07006285714286	4.87215241758242	4.4634832967033	8.50894142857143	8.13301472527473	11.4486835164835	11.0390483516484	9.60448978021978	9.61176285714286	9.17579054945055	10.4020802197802	10.463210989011	10.6669725274725	7.76863065934066	8.72236065934067	10.0680512087912	9.9908845054945	8.46136879120879	9.45019747252747	9.97682395604395	9.79904648351648	10.7891791208791	9.90590626373626	10.1332854945055	9.54693571428572	11.0047802197802	10.3428208791209	9.16643186813187	10.7878252747253	9.93443945054945	9.29774065934066	10.3875686813187	8.57620472527473	7.90807406593406	10.2839065934066	9.79172802197802	8.5473943956044	9.18064021978022
201291_s_at                	3.88269483516484	3.75663252747253	4.66219736263736	5.04682010989011	3.97533010989011	4.56964186813187	3.47843357142857	3.74922571428571	4.34976582417582	3.58505626373626	3.77725021978022	3.94232274725275	4.44026538461539	3.76464835164835	3.48345648351648	3.58939620879121	4.86974593406593	4.89548241758242	5.39317945054945	4.28719010989011	3.29361538461538	3.85401846153846	3.9443406043956	4.41216945054945	3.87255912087912	4.4913610989011	3.84296164835165	3.95654648351648	3.65818747252747	3.71213978021978	3.73686593406593	3.98830879120879	3.68981274725274	3.57831318681319	3.44539956043956	9.50143945054945	6.72708692307692	9.37756186813187	9.60124681318681	9.3302556043956	8.16572675824176	7.04701230769231	10.5778758241758	8.74872978021978	9.57683186813187	7.05649615384615	7.31792098901099	8.78483450549451	8.51674956043956	8.02969967032967	9.10290835164835	9.13187934065934	9.24740758241758	9.17421901098901	9.66743164835165	9.12938054945055	6.26079989010989	10.4073835164835	8.66398230769231	8.28406098901099	9.13422901098901	9.12023197802198	6.92243571428571	9.14132142857143	8.52763483516484	7.94946857142857	9.26029274725275	8.0268367032967	7.9833667032967	7.13051593406594
207547_s_at                	9.32115824175824	9.02784285714286	9.67054098901099	8.88433901098901	9.16603461538462	9.63128252747253	11.163471978022	8.87989703296703	9.34754802197802	10.0631694505495	9.23476362637363	10.5479285714286	8.83330285714286	9.4658734065934	6.93967576923077	9.16294626373627	9.13629791208791	10.3890857142857	8.0299756043956	8.91285483516483	10.6480824175824	9.41401461538462	9.77410791208791	8.33699999999999	10.4146747252747	8.14009065934066	9.70017934065934	10.1266846153846	8.70010879120879	8.67432230769231	9.1911617032967	9.52546560439561	9.45019747252747	9.31261241758242	9.33147681318681	6.42983868131868	6.38459692307692	5.66803054945055	5.84746340659341	5.42722252747253	8.66697923076923	6.10243395604396	5.73986076923077	6.26978791208791	5.89848368131868	5.97365	6.26281087912088	5.72760054945055	5.82132153846154	7.26309945054945	5.77927318681319	6.10198659340659	5.50733637362637	6.10790274725275	5.5750210989011	7.26729164835165	5.83797615384616	5.64716813186813	5.37865604395604	5.40173637362637	6.24588505494506	5.80590945054945	5.50718637362637	6.29957230769231	5.92914527472527	5.90306846153847	5.86500340659341	6.0380710989011	5.99892065934066	5.89728923076923
213451_x_at                	10.1583598901099	9.16175571428571	9.01419802197802	8.45588681318682	9.27609648351649	8.9296310989011	9.1761956043956	10.0152095604396	9.51077802197802	9.76424978021978	9.3385143956044	9.76592274725274	9.51077802197802	9.03413285714286	7.9207789010989	9.3378432967033	9.4700521978022	9.68928010989011	9.43524208791209	9.09625483516484	9.32901769230769	9.14728901098901	10.0025221428571	10.1487125274725	9.13222725274725	9.43564329670329	10.3513373626374	10.708778021978	9.00898230769231	8.26758252747253	9.14382417582418	8.43564318681319	9.1613712087912	9.30163956043956	10.5498054945055	8.29140879120879	6.41271571428572	6.05406494505494	5.58147989010989	5.79731857142857	7.69546214285715	5.80894956043956	6.06294912087912	6.47883	5.93203087912088	8.17013373626374	5.06356516483517	5.52749857142857	5.91042494505495	6.5495654945055	6.22117274725275	5.97032351648352	5.78205593406593	5.5619521978022	5.65018989010989	7.49819203296703	5.99596923076923	5.65486263736264	5.89661791208791	6.08383516483516	5.6538643956044	5.81590538461538	5.88080373626374	6.48443681318681	7.94972362637363	5.84637516483517	5.6668067032967	5.34415296703297	5.95930626373626	5.94121604395605
226397_s_at                	7.57543142857143	7.75530681318681	7.69947263736264	8.02056186813187	8.13572527472528	8.04047021978022	7.5424956043956	8.03167857142857	7.88029956043956	7.90523208791209	7.70458648351648	7.67741824175824	7.88579417582417	8.02656340659341	7.64922956043956	8.10385703296704	8.48632241758241	7.52858868131868	8.09462901098901	7.62789087912088	7.57142494505495	8.14286054945055	7.63763901098901	7.01123703296703	7.51139153846154	7.4687789010989	8.11067516483517	7.95317203296703	7.86508659340659	8.33901296703296	7.27324472527472	7.94376406593407	8.12918692307692	7.80973868131868	7.43938692307692	5.52021307692308	6.42880032967033	4.23380384615385	4.54702384615385	4.27686956043956	6.2436	4.63574549450549	4.56657538461539	5.46865164835165	4.88212626373626	5.9274634065934	4.4492732967033	5.01133912087912	4.69824945054945	5.81131769230769	4.4036267032967	5.00585879120879	4.32431615384615	4.35099461538462	4.72664593406593	6.06884340659341	5.11799351648351	4.77839142857143	4.57803725274725	5.43325532967033	5.25896329670329	4.96760675824176	5.72371879120879	5.44837769230769	4.81673032967033	4.82614043956044	4.77005131868132	5.82884340659341	5.60207274725275	6.24932835164835
222520_s_at                	5.39161472527472	6.62776131868132	5.51973098901099	6.2590943956044	5.85679384615385	5.12362934065934	5.71735582417583	6.78580153846154	5.47553934065934	5.65755461538461	5.40675434065934	5.64340675824176	6.66429813186813	6.39844571428571	5.82957956043956	6.41271571428572	6.65652824175824	5.2183	6.34586901098901	5.77542472527472	6.27951615384615	6.01633131868132	5.79250758241758	6.10018978021978	6.13579747252747	4.65321054945055	6.55411835164835	6.70399846153846	5.28846197802198	6.98086901098901	7.06673395604396	6.06946335164835	6.39929428571429	5.52570197802198	5.60524263736264	3.9090628021978	3.90120549450549	3.21478197802198	2.96413483516484	3.69727747252747	4.3894610989011	3.32295807692308	3.41419824175824	3.39390802197802	3.5264310989011	4.64435516483516	3.19606747252747	3.61283681318681	3.86262835164835	4.1748089010989	3.52051846153846	3.4761321978022	3.29616681318681	3.16753010989011	3.64051879120879	4.33352868131868	3.53290126373626	3.46524714285714	3.52766505494506	3.90553758241758	3.55298945054945	3.81477340659341	3.4934932967033	3.59816197802198	4.27904153846154	4.53848813186813	3.8924610989011	3.63427175824176	3.64022538461538	3.53059285714286
32625_at                   	8.18467373626373	8.21148824175824	7.34451043956044	7.3988710989011	7.81553549450549	8.3661710989011	8.22753945054945	7.91135659340659	7.71094703296703	7.72939263736264	8.21752912087912	8.18656197802198	8.08311912087912	8.21778032967033	7.20938043956044	7.66588648351648	7.89393637362638	8.2876532967033	7.82690571428571	8.15491461538462	8.79580758241758	7.71139956043956	7.7887221978022	6.9527789010989	7.37732582417582	7.90003131868132	8.14939450549451	7.80810494505495	7.50094153846154	7.13523109890109	7.92463824175824	7.91456538461539	8.43931076923077	7.95774879120879	7.88048769230769	6.33454483516484	5.70842934065934	5.42240758241758	5.64195197802198	4.88034153846154	6.48310538461539	5.6867245054945	5.42706142857143	5.6896332967033	5.80642197802198	6.15499021978022	6.6293067032967	5.51904846153846	4.75471428571429	5.96628835164835	5.90542659340659	6.03766340659341	5.85708428571429	5.82198087912088	5.36417505494505	6.83363692307692	5.39000087912088	5.51275175824176	5.36301230769231	5.59163461538461	5.06343175824176	5.92947241758242	5.58089208791209	6.22390285714286	6.0047432967033	5.77751989010989	5.28223098901099	5.53223879120879	6.03676054945055	7.33163032967033
206167_s_at                	8.35314043956044	7.16667263736264	6.75188483516484	7.05922945054945	6.97233406593406	7.38140659340659	7.66875934065934	7.77911791208791	7.49875197802198	7.88011252747253	6.80369417582418	8.32559703296703	7.17453923076923	6.7204128021978	6.6941132967033	7.25184769230769	7.13384285714286	7.91305340659341	7.08503543956044	6.75345769230769	7.7887221978022	7.7280778021978	7.64943318681318	6.36231626373626	7.39864560439561	7.72765725274725	7.33296346153846	7.6715178021978	6.41868098901099	7.14934659340659	7.04101197802198	7.59596208791209	7.59057791208791	8.00255835164836	7.4005778021978	5.89711835164835	4.53550615384615	4.27534406593407	4.27361054945055	4.32550835164835	5.46417296703297	4.79770423076923	3.7576067032967	3.89596307692308	5.16295175824176	5.92804032967033	4.32348714285714	4.6796189010989	4.86857098901099	5.0602467032967	4.6867610989011	3.79117989010989	3.79088714285714	3.94865516483517	4.15441450549451	4.82243087912088	4.52499615384615	3.94397626373626	4.12469758241758	4.96262	4.11497208791209	3.78853626373626	4.92527494505495	5.39746593406594	5.05502769230769	4.79686835164835	4.3385732967033	4.24583142857143	3.73920285714286	6.63091450549451
228480_at                  	7.22107395604396	6.54219208791209	6.78104340659341	6.45780142857143	7.15224065934066	6.14357142857143	7.18003692307692	6.92243571428571	7.33568758241758	7.22530010989011	6.77842186813187	7.23278406593407	7.17511285714286	7.06899516483517	5.12573967032967	6.49616615384615	6.07697263736264	6.98586373626374	5.71861318681319	6.8241310989011	7.55171741758242	7.38920747252747	6.47711510989011	6.78125208791209	6.48079989010989	6.81224857142857	7.04701230769231	7.39002340659341	6.71227043956044	6.03964780219781	7.39230384615385	6.65137560439561	6.88279043956044	7.29870263736264	7.55817483516484	4.65388197802198	4.44440582417583	3.98322956043956	5.08052472527473	4.45395439560439	5.19017461538462	4.99274802197802	4.02734604395604	4.18844318681319	3.93702659340659	5.38397340659341	4.27171384615385	4.35192439560439	4.81722318681319	5.48367648351648	4.32102263736264	4.35402	4.37232494505495	4.00507065934066	4.37327901098901	4.41447769230769	4.8575678021978	4.89919395604395	4.54753417582418	4.41683934065934	4.18251	4.64858274725275	4.11242428571428	5.11071802197803	5.15586120879121	4.78746351648351	4.79450032967033	4.20372120879121	5.87372681318681	4.99965681318681
204931_at                  	9.86020032967033	9.54140956043956	8.69056714285714	8.87792956043956	9.2096345054945	8.71893846153846	9.4148943956044	8.84754274725275	8.86421164835165	9.6350176923077	9.14382417582418	9.0201045054945	9.26120791208791	9.21157142857143	8.28089230769231	9.77675928571429	8.68106736263736	9.36374505494505	9.03156824175824	8.59731406593407	10.1661954945055	9.71556505494505	9.22527087912088	8.85438087912088	9.80776208791209	8.78392736263736	8.94279043956043	9.80064538461538	8.52620428571428	8.37474593406593	9.39371912087912	8.48356307692308	8.98409230769231	9.3748854945055	9.5642956043956	6.75812725274725	6.03052065934066	4.08915774725275	5.05021318681319	4.21461571428571	7.43850230769231	6.37234505494505	4.16263934065934	4.19388774725275	4.57147747252747	7.09158351648351	6.15685714285714	5.06203626373626	4.71456626373626	6.66203120879121	5.10011538461538	5.43495967032967	4.22054296703297	4.05526692307692	4.56841956043956	6.43271230769231	6.45900538461538	4.3065754945055	5.17639604395604	5.10850351648352	4.82699802197802	5.16329802197802	5.82500208791209	5.50256054945055	5.78023901098901	5.18926065934066	5.31724428571429	5.69679675824176	4.78458615384615	5.87807967032967
204271_s_at                	10.8675802197802	10.0579613736264	9.53343681318682	8.7608010989011	9.46867351648352	9.80406043956044	10.2120197802198	10.185039010989	9.73532263736264	10.0641948901099	9.02489186813187	10.1567391208791	9.44570483516483	9.77023362637363	8.91438098901099	10.3070802197802	9.87354989010989	10.0426222527473	9.34572505494505	10.4020802197802	10.5401263736264	9.85642472527473	9.95431615384615	8.49678494505494	9.95218527472527	10.3711098901099	9.32383648351648	9.81305087912088	9.23432197802198	8.93167527472528	9.94908648351648	9.17380351648351	10.4495747252747	9.72549395604396	9.56885538461538	7.72193043956044	6.31514538461539	6.64696912087912	6.08668703296703	5.15289571428571	8.41495857142858	6.39723978021978	6.64096120879121	6.13660472527473	7.27686868131868	7.10349285714286	7.5994410989011	6.10747543956044	6.29141494505494	7.09256615384615	6.60398934065934	7.41408527472528	5.69356472527473	6.02544692307692	6.32421131868132	7.69350076923077	6.65694483516483	5.64349560439561	6.57052769230769	6.3502232967033	6.08762373626374	6.87064967032967	7.55027252747253	7.77775686813187	6.8878082967033	5.58384824175824	5.85460362637362	6.87777879120879	6.4774121978022	8.34764659340659
216333_x_at                	9.88333967032967	9.24358516483517	8.8934745054945	8.34576857142857	9.16643186813187	8.86579725274725	8.91757967032967	9.89592604395605	9.46633648351648	9.83235285714286	9.21275912087912	9.51574472527473	9.39063538461539	8.80417785714285	8.24118208791209	9.06483049450549	9.3207032967033	9.61803648351648	9.36414615384615	8.95471615384615	9.0472504945055	9.06636428571428	9.71973065934066	10.0972641758242	8.92038978021978	9.34710923076923	10.0918027472527	10.7234032967033	8.79545604395605	7.96418923076923	8.8185245054945	8.49022868131868	8.91108120879121	9.25546681318681	10.4202164835165	8.04598131868132	6.73694241758242	5.65042313186813	6.0691889010989	5.96010472527473	7.59303769230769	5.59607472527473	5.4668667032967	6.46081824175824	5.93879747252747	8.1804445054945	5.57220241758242	5.85519230769231	5.97660126373627	6.3684743956044	6.49278659340659	5.8419045054945	5.85550945054945	5.56951725274725	5.09762934065934	7.49173373626374	5.50650428571429	5.3496656043956	5.48151384615385	6.10890626373626	6.00659230769231	5.86798252747253	6.32190241758242	6.37288340659341	7.80925637362637	5.93409318681319	5.36876714285714	6.13086131868132	6.49893456043956	6.22126263736264
209074_s_at                	10.6465802197802	10.1328964285714	11.1211549450549	10.4050483516484	10.5174153846154	10.8401340659341	11.9534153846154	10.2044946153846	10.1025227472527	11.0891197802198	10.4214917582418	11.8093043956044	10.0033687912088	10.4745945054945	8.07310549450549	9.7720632967033	10.2594434065934	11.3460285714286	9.01386131868132	10.2105991208791	11.3162895604396	10.7916637362637	10.8126846153846	9.46674274725275	11.1330681318681	9.51842747252747	11.0009010989011	10.9479747252747	9.60638521978022	9.58911153846154	10.6060846153846	10.6969406593407	10.3374978021978	10.7576516483516	10.5156010989011	6.73145406593407	6.18984076923077	4.31315197802198	4.47436021978022	4.20557945054945	9.81719098901099	5.06409120879121	4.82955230769231	4.72030175824176	5.63502725274725	6.10790274725275	5.11089362637363	4.48685208791209	4.69508241758242	7.60329791208791	5.8159893956044	6.66145032967033	4.79202373626374	4.51134285714285	4.73742252747253	8.44247582417582	5.12486274725275	4.42733351648352	5.2814478021978	4.38269296703297	4.81107549450549	5.74964846153846	5.67045153846154	6.61913527472527	6.42154186813187	4.79417505494505	6.19302835164835	4.6769232967033	4.80146038461539	6.01854208791209
235155_at                  	4.82431857142857	4.71745549450549	4.68397153846154	4.77769428571429	4.41244516483517	4.25346934065934	5.06880692307692	4.58525747252747	5.14754846153846	5.00984846153846	5.03477098901099	4.74939241758241	4.74811769230769	4.54148857142857	4.76956538461539	4.22165637362637	4.94818461538462	4.78746351648351	4.42738093406594	5.06493571428571	5.09285142857143	5.14214549450549	4.56251032967033	4.91538351648352	4.20050313186813	5.16982483516484	4.90256516483517	5.06790961538461	4.05307868131868	4.55230912087912	5.2269156043956	4.75352956043956	4.99372417582418	4.5257165934066	4.62209153846154	3.70239472527472	3.54414197802198	3.55858351648352	3.39892175824176	3.54366032967033	3.53985450549451	3.72058076923077	3.12801967032967	3.40602956043956	3.25004032967033	3.55271021978022	3.43450406593407	3.52532868131868	3.6990743956044	3.81430428571429	3.60341494505494	3.66623164835165	3.3345232967033	3.72193043956044	2.95433164835165	3.58995241758242	3.41150296703297	3.48337571428572	3.59992978021978	4.08251340659341	3.38699813186813	3.50776956043956	3.82879873626374	3.83872593406593	3.86712175824176	3.29600340659341	3.77251087912088	3.50191483516484	3.26872131868132	3.97672604395604
222608_s_at                	3.69877274725275	4.17061142857143	3.86663208791209	4.94170972527472	4.02403186813187	4.42086192307692	4.00266307692308	3.79814527472527	4.39017945054945	3.51838340659341	4.06934148351649	4.17211692307692	4.10795252747253	3.79182164835165	5.11708142857143	3.66946472527473	4.3674471978022	4.38767736263736	4.60351538461538	5.0384143956044	3.34424846153846	4.67939274725275	4.09244384615385	3.9655745054945	3.51910659340659	4.64654164835165	3.49523538461538	3.64973868131868	3.83084065934066	4.70234824175824	4.12825560439561	4.41380230769231	4.36478576923077	3.60679175824176	3.63323252747253	8.51069472527473	5.82437593406593	8.87343549450549	8.9147456043956	9.00941417582418	8.12029054945055	8.01536340659341	8.98474626373627	9.17421901098901	8.88528648351648	6.82932945054945	6.21574868131868	8.75949505494505	9.04687406593407	6.60979703296703	8.58747076923077	9.51077802197802	8.87085901098901	9.27527978021978	8.11581098901099	8.09682450549451	8.34313648351648	8.81642153846154	7.21653758241758	6.79300120879121	8.22232582417582	9.86562626373626	8.34992967032967	8.10667763736264	6.78549708791209	8.03598087912088	8.78740406593406	8.43564318681319	6.85384758241758	8.22442747252747
218723_s_at                	12.6665263736264	12.692310989011	12.6154076923077	12.7271010989011	12.5696054945055	12.3922175824176	12.7552934065934	12.6484967032967	12.8244296703297	12.8385395604396	12.0054725274725	12.8488494505495	12.0404846153846	12.5788505494506	11.8917197802198	12.7599043956044	12.8934461538462	13.1725857142857	12.2961494505495	12.403543956044	12.7126076923077	12.525267032967	12.973789010989	11.1931010989011	12.6665263736264	12.5430076923077	12.3387087912088	12.5788505494506	11.7306686813187	12.6385912087912	12.3582175824176	12.8385395604396	12.7126076923077	12.6484967032967	12.2574989010989	10.2030208791209	9.68102010989011	8.7506478021978	9.1090310989011	9.30025098901099	11.3267087912088	9.96567274725275	8.64208318681318	9.19731934065934	8.77368505494505	10.7867230769231	9.73406098901099	9.68388714285714	9.03535637362637	10.9269879120879	9.16209824175824	9.80834318681319	9.59274769230769	9.4148943956044	8.91897846153846	10.4668725274725	9.89981285714286	8.15297324175824	9.5547932967033	9.52200538461538	9.30025098901099	9.67880208791209	9.80474197802198	10.4163351648352	10.5233307692308	9.7499256043956	10.219552967033	9.52546560439561	9.12546406593407	10.8100901098901
226627_at                  	7.95509351648352	7.93509615384616	7.50178307692308	7.17156153846154	7.24492571428571	7.34028153846154	6.8247732967033	7.86020098901099	7.67898461538461	7.52858868131868	6.84797076923077	7.32133549450549	7.51839010989011	7.40781906593407	7.15564510989011	7.74196274725275	7.32481571428571	7.58376439560439	7.31002747252747	7.41796395604396	7.64698560439561	7.77398098901099	7.82731637362637	7.2926621978022	6.9347471978022	7.61865120879121	7.59019208791209	7.82731637362637	6.64249912087912	7.90547538461538	7.48269703296703	7.1323967032967	7.30673395604396	7.35235659340659	6.95652758241758	5.81502681318682	5.52148010989011	4.74966274725274	4.53610098901099	5.01719087912088	6.25928252747253	5.10313912087912	4.34016131868132	5.24098967032967	4.95157736263736	5.9433878021978	5.55612120879121	5.39382637362637	6.18741681318681	5.61774417582417	5.27621747252747	4.75728923076923	4.80714725274725	5.03870197802198	4.17487681318681	5.6282078021978	5.78150340659341	4.6833067032967	5.26799087912088	5.65067340659341	4.62423186813187	5.00112362637362	5.0170589010989	5.22777593406593	5.44989736263736	5.44751692307692	5.04440978021978	4.63837428571429	4.51348516483516	6.59636989010989
